Time (s),X Position,Y Position,Z Position,Travel Distance,Lidar Points,CPU Usage (%),Memory Usage (MB)
325.64,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
325.68,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
325.73,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
325.77,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
325.81,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
325.85,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
325.9,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
325.94,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
325.98,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.03,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
326.07,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.11,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.15,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
326.19,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.23,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
326.27,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.32,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.35,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
326.4,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.44,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
326.48,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.52,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.56,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
326.61,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.64,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
326.69,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.74,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.78,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
326.82,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.86,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
326.9,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.94,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
326.99,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
327.03,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.07,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
327.11,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.15,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.21,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
327.24,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.28,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
327.32,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.36,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.4,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
327.45,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.48,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
327.53,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.57,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.62,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
327.66,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.7,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
327.74,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.78,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.82,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
327.86,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.91,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
327.95,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
327.99,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.03,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
328.07,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.11,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
328.15,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.19,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.24,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
328.28,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.32,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.36,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
328.4,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.44,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
328.49,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.53,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
328.57,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.61,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.65,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
328.7,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.73,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
328.77,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.82,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.86,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
328.9,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.94,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
328.98,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
329.02,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
329.07,4.31790869324093,-3.3534943610231234,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
329.12,4.317968037616851,-3.353518324432298,0.0,48.97,-,-,-
329.16,4.318773497786108,-3.353844646326276,0.0,48.97,-,-,-
329.2,4.319630596328051,-3.3541959875343355,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
329.24,4.320485084131603,-3.35455362671296,0.0,48.97,-,-,-
329.29,4.321335745297341,-3.354920268141779,0.0,48.97,-,-,-
-,-,-,-,-,720,-,-
329.33,4.322181278003897,-3.3552985782013667,0.0,48.97,-,-,-
329.37,4.32302026948284,-3.355691171624639,0.0,48.98,-,-,-
-,-,-,-,-,720,-,-
329.42,4.323851171859714,-3.356100595991547,0.0,48.98,-,-,-
329.46,4.324672279141386,-3.3565293140972763,0.0,48.98,-,-,-
329.51,4.325481705674946,-3.356979683850728,0.0,48.98,-,-,-
-,-,-,-,-,720,-,-
329.55,4.326222811011891,-3.357420473645961,0.0,48.98,-,-,-
329.6,4.326612607652912,-3.3576705785450955,0.0,48.98,-,-,-
-,-,-,-,-,720,-,-
329.64,4.326993103991877,-3.3579346093788294,0.0,48.98,-,-,-
329.68,4.327362991916584,-3.35821330205086,0.0,48.98,-,-,-
329.73,4.327868408818675,-3.3586301076371496,0.0,48.98,-,-,-
-,-,-,-,-,720,-,-
329.77,4.3294082223752755,-3.360003080103824,0.0,48.98,-,-,-
329.82,4.332045258813909,-3.362545323541918,0.0,48.99,-,-,-
329.86,4.335686619645943,-3.366345015008554,0.0,48.99,-,-,-
-,-,-,-,-,720,-,-
329.91,4.340222118486111,-3.371470639355669,0.0,49.0,-,-,-
329.95,4.344910798009126,-3.377208658423853,0.0,49.01,-,-,-
-,-,-,-,-,720,-,-
329.99,4.349273690750704,-3.383003242146018,0.0,49.01,-,-,-
330.03,4.353225376729868,-3.388716706133817,0.0,49.02,-,-,-
-,-,-,-,-,720,-,-
330.07,4.356945424161032,-3.3945836252510055,0.0,49.03,-,-,-
330.11,4.360597782837145,-3.400891289267894,0.0,49.04,-,-,-
330.15,4.364053032523605,-3.407446426802062,0.0,49.04,-,-,-
-,-,-,-,-,720,-,-
330.2,4.367270009865932,-3.4141926918012984,0.0,49.05,-,-,-
330.24,4.370394952763611,-3.4214723158214397,0.0,49.06,-,-,-
330.29,4.373040624508556,-3.4283939485416917,0.0,49.07,-,-,-
-,-,-,-,-,720,-,-
330.32,4.375526147306787,-3.4357810094981738,0.0,49.07,-,-,-
330.36,4.37797747211365,-3.4441426247249787,0.0,49.08,-,-,-
-,-,-,-,-,720,-,-
330.41,4.379807042711093,-3.451436153223838,0.0,49.09,-,-,-
330.46,4.3810960603188684,-3.457632325107481,0.0,49.1,-,-,-
-,-,-,-,-,720,-,-
330.51,4.382220715646204,-3.464407362921187,0.0,49.1,-,-,-
330.55,4.383238025070446,-3.4725150395145747,0.0,49.11,-,-,-
330.59,4.383946555604947,-3.4808211610008066,0.0,49.12,-,-,-
-,-,-,-,-,720,-,-
330.63,4.384322363122776,-3.4891489721401023,0.0,49.13,-,-,-
330.68,4.3843648464120735,-3.4974851502111517,0.0,49.14,-,-,-
-,-,-,-,-,720,-,-
330.72,4.3840739375086395,-3.5058163591073455,0.0,49.14,-,-,-
330.76,4.3834501018046605,-3.514129270671697,0.0,49.15,-,-,-
330.81,4.382562735992546,-3.5218522531321166,0.0,49.16,-,-,-
-,-,-,-,-,720,-,-
330.85,4.381315684515546,-3.529805065319948,0.0,49.17,-,-,-
330.9,4.379643771922634,-3.5382846075493086,0.0,49.18,-,-,-
330.94,4.37770350613345,-3.546391952264883,0.0,49.19,-,-,-
-,-,-,-,-,720,-,-
330.98,4.375535035854836,-3.5540866465872356,0.0,49.19,-,-,-
331.03,4.373075728234967,-3.561633180372005,0.0,49.2,-,-,-
-,-,-,-,-,720,-,-
331.08,4.370178867473091,-3.5694499487182556,0.0,49.21,-,-,-
331.11,4.366997300495785,-3.5770859484558852,0.0,49.22,-,-,-
331.15,4.363573126278592,-3.584451308663921,0.0,49.23,-,-,-
-,-,-,-,-,720,-,-
331.23,4.360058510868147,-3.591298277676771,0.0,49.23,-,-,-
331.27,4.356246079157356,-3.598032427220698,0.0,49.24,-,-,-
-,-,-,-,-,720,-,-
331.32,4.35209801441607,-3.6047242279011806,0.0,49.25,-,-,-
331.36,4.347685667030439,-3.6112447975078354,0.0,49.26,-,-,-
331.41,4.3430160958151305,-3.617583704520128,0.0,49.27,-,-,-
-,-,-,-,-,720,-,-
331.45,4.338096771087911,-3.6237308080391424,0.0,49.27,-,-,-
331.5,4.332935562718952,-3.629676274010551,0.0,49.28,-,-,-
-,-,-,-,-,720,-,-
331.54,4.327407314079309,-3.6355486638628607,0.0,49.29,-,-,-
331.59,4.321126326042169,-3.641711363304523,0.0,49.3,-,-,-
-,-,-,-,-,720,-,-
331.63,4.3146039198772845,-3.6476179607151673,0.0,49.31,-,-,-
331.67,4.308147846001728,-3.653015998174602,0.0,49.31,-,-,-
331.71,4.302258230645765,-3.6575487597892233,0.0,49.32,-,-,-
-,-,-,-,-,720,-,-
331.76,4.296080739253285,-3.6619182894420907,0.0,49.33,-,-,-
331.79,4.289477468778283,-3.6662058827612767,0.0,49.34,-,-,-
-,-,-,-,-,720,-,-
331.84,4.282708022212814,-3.6702259860737443,0.0,49.35,-,-,-
331.88,4.275783229227741,-3.6739721680714874,0.0,49.35,-,-,-
331.92,4.268207391121391,-3.677682548697225,0.0,49.36,-,-,-
-,-,-,-,-,720,-,-
331.96,4.260158074146961,-3.6812375692860804,0.0,49.37,-,-,-
332.0,4.251973032860672,-3.6844678594115186,0.0,49.38,-,-,-
332.05,4.2436653615826945,-3.6873682512983414,0.0,49.39,-,-,-
-,-,-,-,-,720,-,-
332.09,4.235248350815652,-3.689934104937971,0.0,49.4,-,-,-
332.13,4.226735465981991,-3.6921613155118087,0.0,49.41,-,-,-
-,-,-,-,-,720,-,-
332.17,4.218140325879267,-3.694046319958621,0.0,49.41,-,-,-
332.22,4.209904556240676,-3.6955105219929534,0.0,49.42,-,-,-
332.26,4.201306166792364,-3.6966844980257236,0.0,49.43,-,-,-
-,-,-,-,-,720,-,-
332.31,4.192547179429385,-3.6975270035257566,0.0,49.44,-,-,-
332.35,4.184195353351887,-3.6979947537882203,0.0,49.45,-,-,-
-,-,-,-,-,720,-,-
332.4,4.175860119766007,-3.698127232959877,0.0,49.46,-,-,-
332.44,4.167526255723954,-3.69792628572104,0.0,49.47,-,-,-
332.48,4.159207093630493,-3.6973922335444276,0.0,49.47,-,-,-
-,-,-,-,-,720,-,-
332.53,4.150547382058024,-3.696487990644642,0.0,49.48,-,-,-
332.57,4.1426990384074704,-3.6953500167625157,0.0,49.49,-,-,-
-,-,-,-,-,720,-,-
332.61,4.134958935192097,-3.6939086841634463,0.0,49.5,-,-,-
332.66,4.127096049910158,-3.6921138218715757,0.0,49.51,-,-,-
-,-,-,-,-,720,-,-
332.7,4.118601748479572,-3.6898167545365403,0.0,49.52,-,-,-
332.75,4.110530785370422,-3.6872888936275063,0.0,49.52,-,-,-
332.79,4.102264577495111,-3.6843565485012553,0.0,49.53,-,-,-
-,-,-,-,-,720,-,-
332.84,4.094075704744098,-3.681135427409069,0.0,49.54,-,-,-
332.88,4.085990355001979,-3.6776624845617367,0.0,49.55,-,-,-
332.92,4.078012461632427,-3.673949338971001,0.0,49.56,-,-,-
-,-,-,-,-,720,-,-
332.96,4.0701491198774615,-3.669999390966709,0.0,49.57,-,-,-
333.0,4.06278946750137,-3.6660230310556403,0.0,49.58,-,-,-
-,-,-,-,-,720,-,-
333.05,4.055521859023774,-3.661809867727265,0.0,49.58,-,-,-
333.1,4.048038508769294,-3.657180111138788,0.0,49.59,-,-,-
333.14,4.040676718293739,-3.652359293684148,0.0,49.6,-,-,-
-,-,-,-,-,720,-,-
333.18,4.033425380030603,-3.647373788292653,0.0,49.61,-,-,-
333.22,4.026272266593662,-3.642248279510579,0.0,49.62,-,-,-
-,-,-,-,-,720,-,-
333.26,4.019212483235673,-3.636994958402816,0.0,49.63,-,-,-
333.3,4.012371471345223,-3.6317123089492225,0.0,49.64,-,-,-
333.34,4.005599749020922,-3.6262843951174135,0.0,49.65,-,-,-
-,-,-,-,-,720,-,-
333.39,3.99883273182666,-3.6206589705104575,0.0,49.65,-,-,-
333.43,3.9922158726351418,-3.614955213953856,0.0,49.66,-,-,-
-,-,-,-,-,720,-,-
333.47,3.9860002813344377,-3.6093993613998947,0.0,49.67,-,-,-
333.52,3.9797706762302023,-3.6036262138957715,0.0,49.68,-,-,-
333.56,3.973413779888077,-3.597541111905567,0.0,49.69,-,-,-
-,-,-,-,-,720,-,-
333.61,3.967380844116679,-3.591613006953748,0.0,49.7,-,-,-
333.65,3.9614930922351985,-3.585710726846324,0.0,49.71,-,-,-
-,-,-,-,-,720,-,-
333.69,3.955646677482553,-3.5797674818964627,0.0,49.71,-,-,-
333.74,3.9497269962078927,-3.573676812599991,0.0,49.72,-,-,-
-,-,-,-,-,720,-,-
333.78,3.9436312924610095,-3.5673299893738455,0.0,49.73,-,-,-
333.82,3.937573644763461,-3.560946833914832,0.0,49.74,-,-,-
333.86,3.931554269662519,-3.554527574406397,0.0,49.75,-,-,-
-,-,-,-,-,720,-,-
333.9,3.9256167673609115,-3.54811949071219,0.0,49.76,-,-,-
333.95,3.919987328232196,-3.541970332698476,0.0,49.77,-,-,-
-,-,-,-,-,720,-,-
334.0,3.9142266191658726,-3.535603601686522,0.0,49.77,-,-,-
334.04,3.9083465249586107,-3.5290565060393746,0.0,49.78,-,-,-
334.07,3.9027002490518097,-3.5227589578686658,0.0,49.79,-,-,-
-,-,-,-,-,720,-,-
334.13,3.8971349516172107,-3.51655167177157,0.0,49.8,-,-,-
334.17,3.8915696541826166,-3.5103443856744794,0.0,49.81,-,-,-
-,-,-,-,-,720,-,-
334.21,3.886170753519489,-3.5043226911613576,0.0,49.82,-,-,-
334.25,3.880662795513322,-3.4981793589213805,0.0,49.82,-,-,-
334.29,3.8747883148885762,-3.4916272235973795,0.0,49.83,-,-,-
-,-,-,-,-,720,-,-
334.35,3.8689565577584717,-3.4851227401657274,0.0,49.84,-,-,-
334.38,3.8633912603237306,-3.478915454068449,0.0,49.85,-,-,-
-,-,-,-,-,720,-,-
334.43,3.8578259628891405,-3.4727081679713496,0.0,49.86,-,-,-
334.46,3.85248889886419,-3.4667554433037595,0.0,49.87,-,-,-
334.51,3.8468572675822075,-3.46047417137329,0.0,49.88,-,-,-
-,-,-,-,-,720,-,-
334.55,3.8409827869569417,-3.453922036048691,0.0,49.88,-,-,-
334.59,3.83527470310304,-3.447555492307939,0.0,49.89,-,-,-
334.64,3.8297094056684644,-3.4413482062108405,0.0,49.9,-,-,-
-,-,-,-,-,720,-,-
334.68,3.824144108233885,-3.435140920113746,0.0,49.91,-,-,-
334.72,3.818807044208941,-3.429188195446159,0.0,49.92,-,-,-
-,-,-,-,-,720,-,-
334.77,3.8135509299652197,-3.4233257585767536,0.0,49.93,-,-,-
334.8,3.8081666452353082,-3.417320366027748,0.0,49.93,-,-,-
-,-,-,-,-,720,-,-
334.84,3.8022921646106513,-3.4107682307038814,0.0,49.94,-,-,-
334.89,3.7965829672809526,-3.4044026857488525,0.0,49.95,-,-,-
334.93,3.7910455119848194,-3.3982564331437746,0.0,49.96,-,-,-
-,-,-,-,-,720,-,-
334.98,3.78561571810814,-3.3922921724373403,0.0,49.97,-,-,-
335.02,3.779653119332477,-3.3858201414531015,0.0,49.98,-,-,-
-,-,-,-,-,720,-,-
335.07,3.7736519314285633,-3.3793838759999697,0.0,49.98,-,-,-
335.11,3.7677836834045433,-3.373164668054551,0.0,49.99,-,-,-
335.16,3.7620258422671427,-3.3671355723836873,0.0,50.0,-,-,-
-,-,-,-,-,720,-,-
335.2,3.756276644153737,-3.361186922524021,0.0,50.01,-,-,-
335.24,3.750506756747489,-3.355288928973773,0.0,50.02,-,-,-
335.3,3.7443158684567175,-3.3490349165487747,0.0,50.03,-,-,-
-,-,-,-,-,720,-,-
335.34,3.738087698632625,-3.3428180306817845,0.0,50.04,-,-,-
335.38,3.7320203915171652,-3.3368335639042694,0.0,50.04,-,-,-
-,-,-,-,-,720,-,-
335.42,3.7257183278796604,-3.330691596536493,0.0,50.05,-,-,-
335.46,3.719922396410265,-3.325101857592669,0.0,50.06,-,-,-
335.51,3.7142413216152397,-3.319650225980473,0.0,50.07,-,-,-
-,-,-,-,-,720,-,-
335.55,3.7081529129357516,-3.3138106260187397,0.0,50.08,-,-,-
335.59,3.7018019575843617,-3.3077192086091576,0.0,50.09,-,-,-
-,-,-,-,-,720,-,-
335.64,3.695497190998909,-3.3016720924168643,0.0,50.1,-,-,-
335.68,3.6894804964554195,-3.2959012759235278,0.0,50.1,-,-,-
335.73,3.683463801912041,-3.2901304594303062,0.0,50.11,-,-,-
-,-,-,-,-,720,-,-
335.77,3.677693852619304,-3.284596304704076,0.0,50.12,-,-,-
335.81,3.6714717396166576,-3.278628464375904,0.0,50.13,-,-,-
-,-,-,-,-,720,-,-
335.85,3.6651207062985383,-3.2725371282618725,0.0,50.14,-,-,-
335.9,3.658875998934613,-3.266561226139569,0.0,50.15,-,-,-
-,-,-,-,-,720,-,-
335.93,3.653077155933417,-3.261057369504303,0.0,50.15,-,-,-
335.98,3.647334363526355,-3.2556708071794764,0.0,50.16,-,-,-
336.02,3.641010763540561,-3.2498106303388368,0.0,50.17,-,-,-
-,-,-,-,-,720,-,-
336.06,3.634520819274836,-3.2438675341197456,0.0,50.18,-,-,-
336.1,3.6281118028693213,-3.2380682147323845,0.0,50.19,-,-,-
-,-,-,-,-,720,-,-
336.14,3.6217104979443184,-3.23234595296788,0.0,50.2,-,-,-
336.18,3.6155390127069857,-3.226889890711925,0.0,50.2,-,-,-
336.23,3.6096236422660173,-3.2216934223872262,0.0,50.21,-,-,-
-,-,-,-,-,720,-,-
336.27,3.6034221531141046,-3.2162510272612375,0.0,50.22,-,-,-
336.31,3.5968079908734296,-3.210446472345543,0.0,50.23,-,-,-
-,-,-,-,-,720,-,-
336.35,3.5901938286319663,-3.2046419174291474,0.0,50.24,-,-,-
336.4,3.583836637669624,-3.1990628791915414,0.0,50.25,-,-,-
336.44,3.5775705892304073,-3.1935638271655664,0.0,50.26,-,-,-
-,-,-,-,-,720,-,-
336.49,3.571422266549378,-3.1881680906621894,0.0,50.26,-,-,-
336.53,3.565360022918249,-3.1828478966922624,0.0,50.27,-,-,-
336.58,3.5587458606776763,-3.1770433417766712,0.0,50.28,-,-,-
-,-,-,-,-,720,-,-
336.62,3.552131698436211,-3.171238786860278,0.0,50.29,-,-,-
336.66,3.545774507473903,-3.1656597486227036,0.0,50.3,-,-,-
-,-,-,-,-,720,-,-
336.72,3.539508459034683,-3.160160696596732,0.0,50.31,-,-,-
336.76,3.533359802803158,-3.154765340258213,0.0,50.31,-,-,-
-,-,-,-,-,720,-,-
336.8,3.527150751525782,-3.1493315758078615,0.0,50.32,-,-,-
336.84,3.5205247154357897,-3.1435405788599495,0.0,50.33,-,-,-
336.89,3.5138986793450626,-3.1377495819113883,0.0,50.34,-,-,-
-,-,-,-,-,720,-,-
336.92,3.5075998236007253,-3.132244532754499,0.0,50.35,-,-,-
336.97,3.50132252625168,-3.1267583251191047,0.0,50.36,-,-,-
337.01,3.495231984285755,-3.1214372135454598,0.0,50.36,-,-,-
-,-,-,-,-,720,-,-
337.06,3.4888705496755845,-3.1158962941970896,0.0,50.37,-,-,-
337.1,3.4822326675273714,-3.1101188795057055,0.0,50.38,-,-,-
-,-,-,-,-,720,-,-
337.16,3.475712933329034,-3.10444429726692,0.0,50.39,-,-,-
337.19,3.469424413398911,-3.098970957032793,0.0,50.4,-,-,-
337.23,3.463135893468929,-3.0934976167987953,0.0,50.41,-,-,-
-,-,-,-,-,720,-,-
337.28,3.45710526637613,-3.088248738800361,0.0,50.42,-,-,-
337.32,3.45074179237108,-3.0827101607744356,0.0,50.42,-,-,-
-,-,-,-,-,720,-,-
337.37,3.4441039102229585,-3.0769327460831297,0.0,50.43,-,-,-
337.41,3.4375841760246244,-3.0712581638443393,0.0,50.44,-,-,-
337.45,3.4312956560945063,-3.065784823610206,0.0,50.45,-,-,-
-,-,-,-,-,720,-,-
337.49,3.4251951565580363,-3.0604751307202642,0.0,50.46,-,-,-
337.53,3.4192559988464417,-3.0553058649437617,0.0,50.47,-,-,-
-,-,-,-,-,720,-,-
337.58,3.413172014615461,-3.0500105464832727,0.0,50.47,-,-,-
337.62,3.406534132467967,-3.044233131792534,0.0,50.48,-,-,-
-,-,-,-,-,720,-,-
337.66,3.3998972859113623,-3.0384545278355155,0.0,50.49,-,-,-
337.71,3.393273478168174,-3.032660990517227,0.0,50.5,-,-,-
337.75,3.3870050153413267,-3.0271213771605763,0.0,50.51,-,-,-
-,-,-,-,-,720,-,-
337.79,3.3807911469091962,-3.021563448743707,0.0,50.52,-,-,-
337.84,3.374426051387472,-3.015800936839121,0.0,50.52,-,-,-
337.89,3.3679375887186502,-3.009856223101208,0.0,50.53,-,-,-
-,-,-,-,-,720,-,-
337.93,3.361484784941991,-3.003872821672164,0.0,50.54,-,-,-
337.97,3.355114434390477,-2.997894853449931,0.0,50.55,-,-,-
-,-,-,-,-,720,-,-
338.01,3.3490694704640425,-2.9921536741016137,0.0,50.56,-,-,-
338.06,3.342878368587642,-2.986204616169326,0.0,50.57,-,-,-
-,-,-,-,-,720,-,-
338.1,3.3365555819910564,-2.980083967596091,0.0,50.58,-,-,-
338.16,3.330240799544704,-2.9739550601086413,0.0,50.59,-,-,-
338.21,3.323945045753766,-2.9678066179850497,0.0,50.59,-,-,-
-,-,-,-,-,720,-,-
338.26,3.3176837940543695,-2.961623051344534,0.0,50.6,-,-,-
338.31,3.311459625266868,-2.95540215975686,0.0,50.61,-,-,-
338.35,3.305578208105239,-2.949453220950119,0.0,50.62,-,-,-
-,-,-,-,-,720,-,-
338.42,3.2995785761290923,-2.943311120283125,0.0,50.63,-,-,-
338.45,3.293466985733839,-2.936979593447194,0.0,50.64,-,-,-
-,-,-,-,-,720,-,-
338.5,3.287393360216103,-2.930611639120127,0.0,50.65,-,-,-
338.54,3.2813579166943296,-2.924207484941961,0.0,50.66,-,-,-
-,-,-,-,-,720,-,-
338.59,3.275593679085893,-2.918017743878049,0.0,50.66,-,-,-
338.63,3.269948847214014,-2.9118827131269347,0.0,50.67,-,-,-
338.67,3.2643407970444334,-2.9057140420808856,0.0,50.68,-,-,-
-,-,-,-,-,720,-,-
338.71,3.258769729052075,-2.899511951255734,0.0,50.69,-,-,-
338.76,3.2529436685269513,-2.892954986656146,0.0,50.7,-,-,-
338.81,3.2471341811327035,-2.886345173840549,0.0,50.71,-,-,-
-,-,-,-,-,720,-,-
338.85,3.241364317063845,-2.879700744755359,0.0,50.72,-,-,-
338.9,3.235917168224859,-2.873351767650319,0.0,50.72,-,-,-
-,-,-,-,-,720,-,-
338.94,3.2305266418487797,-2.8669921328677477,0.0,50.73,-,-,-
338.97,3.225073903735428,-2.860480103541983,0.0,50.74,-,-,-
339.03,3.219464581287649,-2.8536995968565724,0.0,50.75,-,-,-
-,-,-,-,-,720,-,-
339.07,3.213895899150855,-2.8468856737207444,0.0,50.76,-,-,-
339.1,3.208368056392926,-2.840038577716946,0.0,50.77,-,-,-
-,-,-,-,-,720,-,-
339.15,3.202881250621529,-2.833158553613126,0.0,50.78,-,-,-
339.19,3.1974308084443965,-2.8262496772508285,0.0,50.78,-,-,-
339.23,3.191997426031335,-2.819327369158031,0.0,50.79,-,-,-
-,-,-,-,-,720,-,-
339.28,3.1865657690475544,-2.8124037066631127,0.0,50.8,-,-,-
339.32,3.181134112063767,-2.805480044168201,0.0,50.81,-,-,-
-,-,-,-,-,720,-,-
339.37,3.17570289823588,-2.798556034100183,0.0,50.82,-,-,-
339.41,3.170283215794875,-2.791622999051262,0.0,50.83,-,-,-
339.46,3.164895906801115,-2.7846647893754297,0.0,50.84,-,-,-
-,-,-,-,-,720,-,-
339.51,3.159701243455279,-2.7778728562867747,0.0,50.85,-,-,-
339.56,3.154470602387885,-2.7709474938586762,0.0,50.85,-,-,-
